product_id,product_name,product_type,unit_size,brand,supplier,price,date_received,batch_number,expiration_date
P0408,Paper Towels,Non-perishable,500ml,Nestle,FreshHarvest Co.,1033.61,2019-07-10,BATCH-4425,2020-04-22
P0857,Isopropyl Alcohol 500ml,Consumable,1 box,Dole,MediCare Distributors,1408.17,2021-01-09,BATCH-8780,2023-05-03
P0053,Bottled Water 500ml,Perishable,11kg,SafePlus,MediCare Distributors,174.01,2023-04-18,BATCH-1260,2024-01-09
P0603,Powdered Milk 1kg,Perishable,25kg,Generic,FreshHarvest Co.,1457.49,2019-05-31,BATCH-3855,2022-01-27
P0953,Isopropyl Alcohol 500ml,Perishable,155g,SafePlus,MediCare Distributors,1350.76,2022-04-08,BATCH-1952,2023-03-08
P0183,Paper Towels,Consumable,1 box,MediHealth,AquaLife Corp.,299.56,2019-08-06,BATCH-4388,2021-04-14
P0260,IV Fluid 1L,Perishable,1 pack,Generic,FoodLine Services,1262.43,2023-10-24,BATCH-9432,2026-04-06
P0967,Gas Tank 11kg,Consumable,1L,Nestle,AquaLife Corp.,497.42,2020-10-20,BATCH-2454,2022-04-15
P0129,Powdered Milk 1kg,Dry Goods,1 pack,Dole,SafeMeds Inc.,938.37,2020-03-10,BATCH-9946,2022-07-31
P0822,Hand Sanitizer 250ml,Perishable,11kg,MediHealth,SafeMeds Inc.,635.88,2023-09-06,BATCH-6373,2024-12-24
P0660,Rice 25kg,Dry Goods,1 box,MediHealth,FreshHarvest Co.,1112.05,2022-07-25,BATCH-3664,2024-10-12
P0723,Hand Sanitizer 250ml,Perishable,250ml,PrimeGas,AquaLife Corp.,873.9,2020-06-08,BATCH-1252,2022-08-03
P0227,Rice 25kg,Perishable,1 box,Sanicare,FoodLine Services,1182.68,2019-03-24,BATCH-9365,2021-01-24
P0089,Isopropyl Alcohol 500ml,Non-perishable,1 pack,Sanicare,MediCare Distributors,1490.68,2023-04-14,BATCH-3852,2024-07-09
P0451,Rice 25kg,Consumable,11kg,PrimeGas,AquaLife Corp.,1396.66,2017-06-20,BATCH-1221,2017-12-18
P0483,Powdered Milk 1kg,Dry Goods,500ml,Generic,SafeMeds Inc.,449.1,2017-04-19,BATCH-4701,2019-06-04
P0337,Paper Towels,Perishable,1L,Dole,FreshHarvest Co.,1420.18,2018-08-04,BATCH-3838,2020-03-16
P0992,Isopropyl Alcohol 500ml,Consumable,11kg,Sanicare,Global Supply Ltd.,683.09,2021-02-28,BATCH-1486,2021-12-09
P0702,Powdered Milk 1kg,Dry Goods,500ml,Dole,SafeMeds Inc.,981.67,2018-01-03,BATCH-3766,2020-03-30
P0889,Bottled Water 500ml,Beverage,25kg,Sanicare,FreshHarvest Co.,1195.23,2019-10-19,BATCH-3317,2021-10-20
P0370,Isopropyl Alcohol 500ml,Non-perishable,11kg,MediHealth,FoodLine Services,641.65,2023-06-29,BATCH-1301,2024-04-21
P0643,Medical Gloves Box,Dry Goods,1 pack,Dole,AquaLife Corp.,1438.38,2021-09-24,BATCH-4187,2022-09-20
P0382,Medical Gloves Box,Non-perishable,11kg,Dole,SafeMeds Inc.,396.55,2020-04-20,BATCH-6859,2022-12-28
P0361,Bottled Water 500ml,Dry Goods,1 pack,Generic,AquaLife Corp.,466.6,2018-10-13,BATCH-1958,2020-01-30
P0660,Gas Tank 11kg,Beverage,1kg,Generic,Global Supply Ltd.,821.82,2017-05-21,BATCH-3521,2018-09-26
P0467,Rice 25kg,Perishable,1 pack,PrimeGas,FoodLine Services,1078.83,2024-12-16,BATCH-6166,2025-11-14
P0082,Rice 25kg,Perishable,11kg,MediHealth,SafeMeds Inc.,880.73,2020-06-20,BATCH-9949,2022-06-16
P0226,Rice 25kg,Perishable,1L,MediHealth,SafeMeds Inc.,301.54,2021-03-07,BATCH-2005,2023-12-05
P0131,Gas Tank 11kg,Dry Goods,1 box,Dole,FreshHarvest Co.,673.11,2024-02-25,BATCH-6135,2026-04-21
P0856,Isopropyl Alcohol 500ml,Non-perishable,1L,Generic,AquaLife Corp.,801.12,2018-08-31,BATCH-5187,2019-02-28
P0405,Bottled Water 500ml,Non-perishable,1L,MediHealth,MediCare Distributors,1286.55,2018-01-14,BATCH-4435,2020-10-15
P0491,Hand Sanitizer 250ml,Consumable,1kg,PrimeGas,MediCare Distributors,1001.51,2017-09-09,BATCH-6882,2018-09-14
P0822,Bottled Water 500ml,Perishable,155g,MediHealth,FoodLine Services,1236.29,2019-09-12,BATCH-7494,2021-05-25
P0458,Gas Tank 11kg,Non-perishable,155g,MediHealth,AquaLife Corp.,1441.27,2017-01-11,BATCH-7773,2018-10-23
P0525,Hand Sanitizer 250ml,Beverage,1kg,Dole,Global Supply Ltd.,184.14,2024-03-28,BATCH-3586,2026-11-30
P0716,Medical Gloves Box,Beverage,1kg,Generic,Global Supply Ltd.,1327.09,2018-02-23,BATCH-9154,2020-09-08
P0851,Gas Tank 11kg,Dry Goods,25kg,SafePlus,MediCare Distributors,936.6,2019-05-06,BATCH-3589,2020-07-19
P0381,Isopropyl Alcohol 500ml,Beverage,25kg,SafePlus,SafeMeds Inc.,732.21,2019-12-24,BATCH-6463,2022-09-17
P0069,Isopropyl Alcohol 500ml,Beverage,25kg,Generic,SafeMeds Inc.,720.82,2017-11-09,BATCH-4282,2019-03-09
P0800,Rice 25kg,Consumable,11kg,SafePlus,AquaLife Corp.,1118.19,2019-02-21,BATCH-8944,2021-10-24
P0888,Bottled Water 500ml,Perishable,11kg,Sanicare,AquaLife Corp.,1237.86,2022-12-31,BATCH-3529,2024-12-19
P0214,Gas Tank 11kg,Dry Goods,1 pack,Dole,SafeMeds Inc.,1319.63,2018-12-27,BATCH-2578,2021-11-26
P0180,Paper Towels,Consumable,155g,Sanicare,FreshHarvest Co.,944.67,2018-06-29,BATCH-9093,2020-05-05
P0388,Powdered Milk 1kg,Beverage,1L,PrimeGas,Global Supply Ltd.,657.22,2020-02-02,BATCH-5908,2022-05-30
P0185,Hand Sanitizer 250ml,Non-perishable,1L,Generic,FreshHarvest Co.,490.74,2019-01-18,BATCH-7243,2020-11-14
P0574,Paper Towels,Dry Goods,1 box,Sanicare,FreshHarvest Co.,613.45,2018-11-09,BATCH-3347,2021-06-07
P0569,Isopropyl Alcohol 500ml,Consumable,500ml,MediHealth,MediCare Distributors,109.07,2023-12-13,BATCH-6285,2025-06-08
P0153,IV Fluid 1L,Consumable,1kg,Dole,AquaLife Corp.,1294.18,2019-04-15,BATCH-2555,2021-05-11
P0031,Powdered Milk 1kg,Perishable,1kg,MediHealth,FreshHarvest Co.,358.98,2020-01-06,BATCH-6541,2021-08-07
P0115,Powdered Milk 1kg,Beverage,1 box,Dole,SafeMeds Inc.,547.61,2022-07-04,BATCH-6980,2024-10-07
P0442,Medical Gloves Box,Non-perishable,500ml,PrimeGas,FoodLine Services,940.08,2021-06-24,BATCH-2779,2024-03-17
P0336,Hand Sanitizer 250ml,Perishable,1kg,SafePlus,FreshHarvest Co.,565.37,2017-01-21,BATCH-4040,2019-01-02
P0239,Paper Towels,Beverage,500ml,Generic,AquaLife Corp.,158.69,2021-10-01,BATCH-8161,2023-07-05
P0051,Bottled Water 500ml,Dry Goods,155g,Generic,SafeMeds Inc.,763.93,2018-06-04,BATCH-8464,2020-05-09
P0536,Hand Sanitizer 250ml,Consumable,1 pack,MediHealth,SafeMeds Inc.,122.95,2021-09-22,BATCH-1679,2022-03-26
P0949,Isopropyl Alcohol 500ml,Consumable,1kg,Nestle,AquaLife Corp.,1198.36,2022-12-01,BATCH-2543,2025-06-27
P0484,Rice 25kg,Dry Goods,1L,Dole,FreshHarvest Co.,320.94,2024-11-06,BATCH-1769,2026-12-14
P0370,IV Fluid 1L,Consumable,1kg,SafePlus,Global Supply Ltd.,1223.85,2019-11-02,BATCH-1872,2021-07-19
P0611,Canned Tuna 155g,Beverage,25kg,SafePlus,MediCare Distributors,1127.29,2020-09-27,BATCH-2899,2021-08-03
P0615,Bottled Water 500ml,Non-perishable,1 pack,Generic,FoodLine Services,363.92,2020-03-07,BATCH-4408,2021-05-10
P0628,Isopropyl Alcohol 500ml,Beverage,250ml,Dole,SafeMeds Inc.,451.75,2017-01-12,BATCH-8068,2019-06-03
P0662,Canned Tuna 155g,Consumable,250ml,Nestle,AquaLife Corp.,45.81,2023-07-02,BATCH-3682,2024-06-30
P0321,IV Fluid 1L,Dry Goods,1L,Dole,FoodLine Services,982.58,2022-09-14,BATCH-8964,2024-04-19
P0263,IV Fluid 1L,Consumable,1 pack,SafePlus,FreshHarvest Co.,1361.27,2019-08-25,BATCH-2777,2021-11-12
P0956,Gas Tank 11kg,Dry Goods,1L,Dole,AquaLife Corp.,1086.69,2017-04-24,BATCH-5032,2018-07-01
P0485,Canned Tuna 155g,Beverage,1 box,SafePlus,SafeMeds Inc.,1302.77,2018-03-11,BATCH-2524,2019-10-11
P0358,Paper Towels,Non-perishable,1 pack,Sanicare,MediCare Distributors,764.55,2021-10-17,BATCH-8511,2024-08-31
P0711,IV Fluid 1L,Consumable,1kg,MediHealth,AquaLife Corp.,987.45,2024-05-26,BATCH-2565,2026-11-12
P0622,Paper Towels,Consumable,250ml,Dole,Global Supply Ltd.,120.79,2021-10-01,BATCH-4900,2022-07-18
P0600,Isopropyl Alcohol 500ml,Consumable,25kg,MediHealth,Global Supply Ltd.,308.91,2024-06-23,BATCH-9357,2025-12-17
P0522,Medical Gloves Box,Perishable,1L,PrimeGas,FreshHarvest Co.,32.37,2021-08-20,BATCH-6690,2024-01-12
P0842,Rice 25kg,Consumable,25kg,Sanicare,AquaLife Corp.,1113.36,2023-06-30,BATCH-5181,2026-06-09
P0395,Rice 25kg,Dry Goods,25kg,Sanicare,SafeMeds Inc.,1146.77,2023-08-24,BATCH-1647,2026-07-17
P0990,Rice 25kg,Consumable,250ml,SafePlus,SafeMeds Inc.,719.48,2024-11-17,BATCH-4956,2025-07-07
P0222,Gas Tank 11kg,Non-perishable,250ml,Dole,Global Supply Ltd.,698.93,2017-05-27,BATCH-7811,2019-09-23
P0595,Rice 25kg,Beverage,11kg,MediHealth,SafeMeds Inc.,808.7,2018-01-18,BATCH-8323,2018-10-22
P0090,Gas Tank 11kg,Beverage,1kg,MediHealth,AquaLife Corp.,1439.86,2023-01-30,BATCH-4749,2025-12-27
P0593,Gas Tank 11kg,Consumable,155g,Nestle,AquaLife Corp.,1450.94,2021-05-22,BATCH-8583,2022-10-08
P0183,Bottled Water 500ml,Consumable,250ml,Dole,SafeMeds Inc.,1001.15,2017-12-21,BATCH-3615,2019-06-09
P0907,Rice 25kg,Non-perishable,1 pack,Sanicare,FreshHarvest Co.,799.91,2024-05-02,BATCH-5992,2025-02-10
P0457,Paper Towels,Dry Goods,11kg,MediHealth,FreshHarvest Co.,963.69,2018-10-02,BATCH-4724,2020-05-12
P0949,Paper Towels,Beverage,1 pack,Nestle,Global Supply Ltd.,1003.43,2018-04-27,BATCH-8355,2021-01-16
P0432,Paper Towels,Non-perishable,1 box,Nestle,Global Supply Ltd.,958.94,2018-11-07,BATCH-1678,2019-09-26
P0794,Paper Towels,Non-perishable,25kg,MediHealth,MediCare Distributors,1267.98,2020-04-12,BATCH-8589,2021-12-10
P0039,Hand Sanitizer 250ml,Beverage,250ml,PrimeGas,Global Supply Ltd.,137.67,2020-04-05,BATCH-2230,2022-08-10
P0716,Medical Gloves Box,Dry Goods,155g,Generic,FreshHarvest Co.,336.13,2018-12-15,BATCH-7294,2019-08-20
P0996,Bottled Water 500ml,Consumable,25kg,SafePlus,AquaLife Corp.,132.86,2022-11-11,BATCH-8503,2023-10-09
P0151,Gas Tank 11kg,Non-perishable,1 box,Generic,AquaLife Corp.,1149.4,2020-11-11,BATCH-2043,2021-12-05
P0483,Powdered Milk 1kg,Dry Goods,500ml,Generic,Global Supply Ltd.,951.71,2023-04-26,BATCH-9900,2024-07-15
P0926,IV Fluid 1L,Beverage,1 pack,Dole,FreshHarvest Co.,801.17,2022-12-30,BATCH-9223,2023-09-17
P0329,Canned Tuna 155g,Beverage,1 box,MediHealth,Global Supply Ltd.,810.1,2017-03-19,BATCH-4827,2017-12-23
P0537,Hand Sanitizer 250ml,Perishable,1L,Nestle,MediCare Distributors,940.36,2020-11-07,BATCH-6838,2021-05-17
P0211,Canned Tuna 155g,Non-perishable,1 box,SafePlus,FreshHarvest Co.,850.38,2024-05-04,BATCH-3196,2026-04-10
P0581,Paper Towels,Dry Goods,155g,Nestle,FoodLine Services,165.75,2018-12-06,BATCH-3359,2020-06-03
P0135,Isopropyl Alcohol 500ml,Perishable,250ml,Nestle,Global Supply Ltd.,942.71,2021-10-09,BATCH-4876,2023-03-25
P0327,Rice 25kg,Beverage,25kg,Nestle,AquaLife Corp.,304.86,2022-09-24,BATCH-9797,2023-08-13
P0783,Medical Gloves Box,Non-perishable,11kg,Dole,AquaLife Corp.,781.49,2021-07-18,BATCH-2153,2022-08-12
P0667,Bottled Water 500ml,Beverage,250ml,SafePlus,FoodLine Services,837.01,2019-03-29,BATCH-5228,2019-12-24
P0861,Isopropyl Alcohol 500ml,Dry Goods,25kg,MediHealth,MediCare Distributors,1148.44,2021-08-23,BATCH-8383,2022-03-30
P0013,Canned Tuna 155g,Beverage,1 box,Sanicare,AquaLife Corp.,176.05,2018-02-24,BATCH-2939,2018-09-17
P0443,Isopropyl Alcohol 500ml,Beverage,1kg,Dole,FreshHarvest Co.,703.07,2024-07-19,BATCH-7222,2025-01-15
P0661,Isopropyl Alcohol 500ml,Beverage,1 box,Nestle,MediCare Distributors,828.73,2017-08-13,BATCH-4129,2020-03-05
P0204,Canned Tuna 155g,Dry Goods,1 box,Generic,FreshHarvest Co.,707.82,2018-11-22,BATCH-9594,2020-01-23
P0848,Bottled Water 500ml,Dry Goods,500ml,Generic,MediCare Distributors,1365.12,2019-12-11,BATCH-1477,2022-02-06
P0825,Hand Sanitizer 250ml,Beverage,155g,Nestle,AquaLife Corp.,892.2,2019-12-07,BATCH-7869,2022-11-15
P0388,Bottled Water 500ml,Dry Goods,25kg,Sanicare,FoodLine Services,1051.51,2022-11-15,BATCH-8979,2024-05-09
P0536,Hand Sanitizer 250ml,Consumable,11kg,MediHealth,Global Supply Ltd.,1236.47,2023-10-01,BATCH-8999,2025-03-07
P0140,Powdered Milk 1kg,Consumable,25kg,PrimeGas,MediCare Distributors,180.69,2024-07-07,BATCH-3997,2025-12-22
P0698,Paper Towels,Dry Goods,155g,MediHealth,AquaLife Corp.,536.47,2021-05-13,BATCH-5182,2023-07-29
P0209,Bottled Water 500ml,Perishable,1L,Dole,FoodLine Services,248.75,2024-06-01,BATCH-6925,2026-02-04
P0560,Medical Gloves Box,Non-perishable,155g,SafePlus,SafeMeds Inc.,337.91,2018-08-15,BATCH-6496,2020-04-22
P0987,Bottled Water 500ml,Beverage,1 pack,PrimeGas,Global Supply Ltd.,803.86,2020-09-19,BATCH-9725,2023-02-11
P0788,Rice 25kg,Non-perishable,1L,Dole,MediCare Distributors,766.95,2018-04-30,BATCH-9037,2021-01-10
P0409,Gas Tank 11kg,Beverage,1 pack,Nestle,Global Supply Ltd.,1271.21,2022-04-20,BATCH-5182,2024-04-13
P0472,Bottled Water 500ml,Non-perishable,1 box,Dole,FreshHarvest Co.,429.6,2021-10-05,BATCH-5371,2024-02-18
P0114,IV Fluid 1L,Non-perishable,1 pack,SafePlus,FoodLine Services,686.23,2021-07-24,BATCH-5817,2022-05-31
P0059,Bottled Water 500ml,Beverage,1L,PrimeGas,AquaLife Corp.,384.72,2021-08-17,BATCH-1451,2023-09-11
P0018,Canned Tuna 155g,Consumable,1kg,PrimeGas,FoodLine Services,424.96,2020-09-30,BATCH-7630,2023-04-28
P0529,Powdered Milk 1kg,Perishable,11kg,Dole,FoodLine Services,129.99,2018-09-08,BATCH-1895,2020-01-31
P0823,Canned Tuna 155g,Consumable,1L,MediHealth,FreshHarvest Co.,1064.49,2018-04-17,BATCH-4575,2020-08-27
P0555,IV Fluid 1L,Beverage,11kg,SafePlus,SafeMeds Inc.,958.23,2019-02-21,BATCH-6262,2021-03-28
P0720,Canned Tuna 155g,Perishable,250ml,MediHealth,SafeMeds Inc.,807.96,2020-08-12,BATCH-8106,2021-08-28
P0275,IV Fluid 1L,Dry Goods,1L,Sanicare,SafeMeds Inc.,216.2,2023-06-28,BATCH-9663,2025-11-16
P0858,Bottled Water 500ml,Consumable,11kg,Generic,FreshHarvest Co.,20.64,2019-03-03,BATCH-5238,2020-09-08
P0820,Rice 25kg,Beverage,25kg,Nestle,FoodLine Services,547.56,2022-08-01,BATCH-7909,2024-07-18
P0446,Powdered Milk 1kg,Non-perishable,500ml,MediHealth,AquaLife Corp.,558.76,2022-11-05,BATCH-4328,2025-10-12
P0203,IV Fluid 1L,Non-perishable,250ml,Dole,Global Supply Ltd.,293.57,2019-09-28,BATCH-4660,2021-03-21
P0865,Rice 25kg,Non-perishable,1L,SafePlus,MediCare Distributors,320.24,2019-09-23,BATCH-2416,2021-01-21
P0384,Gas Tank 11kg,Dry Goods,1 box,SafePlus,SafeMeds Inc.,999.36,2022-11-30,BATCH-3752,2024-09-07
P0387,Paper Towels,Perishable,1 pack,MediHealth,FoodLine Services,700.83,2020-02-10,BATCH-8112,2022-03-22
P0964,Hand Sanitizer 250ml,Consumable,250ml,Dole,FreshHarvest Co.,520.95,2017-01-19,BATCH-1020,2018-12-22
P0102,Paper Towels,Consumable,1L,Sanicare,AquaLife Corp.,284.71,2019-10-30,BATCH-9986,2020-11-26
P0264,Bottled Water 500ml,Consumable,1kg,SafePlus,FoodLine Services,1216.57,2019-04-04,BATCH-2231,2019-11-07
P0234,Gas Tank 11kg,Perishable,500ml,Nestle,MediCare Distributors,1402.36,2024-03-23,BATCH-2914,2026-03-11
P0728,Rice 25kg,Perishable,11kg,MediHealth,SafeMeds Inc.,624.57,2020-06-28,BATCH-4730,2023-02-24
P0531,Rice 25kg,Perishable,1kg,Dole,FreshHarvest Co.,554.68,2017-09-26,BATCH-4564,2019-05-10
P0265,Powdered Milk 1kg,Non-perishable,25kg,SafePlus,Global Supply Ltd.,1338.3,2019-04-12,BATCH-9419,2021-04-22
P0211,Canned Tuna 155g,Consumable,500ml,Dole,MediCare Distributors,989.66,2021-07-17,BATCH-6897,2022-11-08
P0784,Isopropyl Alcohol 500ml,Perishable,1kg,Sanicare,FoodLine Services,744.28,2018-06-27,BATCH-8481,2021-04-21
P0945,Hand Sanitizer 250ml,Perishable,500ml,Generic,SafeMeds Inc.,1173.33,2020-01-05,BATCH-4935,2021-09-09
P0467,Hand Sanitizer 250ml,Consumable,1 pack,Sanicare,SafeMeds Inc.,1126.06,2022-12-02,BATCH-7108,2024-04-24
P0647,IV Fluid 1L,Beverage,1kg,MediHealth,AquaLife Corp.,938.98,2023-09-26,BATCH-9670,2026-07-03
P0654,Isopropyl Alcohol 500ml,Consumable,1L,Nestle,AquaLife Corp.,892.68,2020-03-24,BATCH-2510,2020-12-31
P0017,Medical Gloves Box,Dry Goods,1 pack,Sanicare,Global Supply Ltd.,1123.39,2017-07-22,BATCH-9220,2019-04-16
P0401,Gas Tank 11kg,Consumable,11kg,Generic,Global Supply Ltd.,1320.63,2019-06-08,BATCH-9533,2021-09-18
P0216,Canned Tuna 155g,Beverage,1 box,Dole,FreshHarvest Co.,1165.0,2024-08-25,BATCH-8421,2025-02-25
P0852,Bottled Water 500ml,Perishable,250ml,Generic,Global Supply Ltd.,210.56,2023-07-15,BATCH-7545,2025-07-19
P0956,Hand Sanitizer 250ml,Non-perishable,1kg,MediHealth,FreshHarvest Co.,128.07,2021-01-16,BATCH-1726,2023-01-18
P0886,Rice 25kg,Perishable,1 pack,MediHealth,Global Supply Ltd.,283.31,2023-11-28,BATCH-5902,2026-02-25
P0993,Isopropyl Alcohol 500ml,Dry Goods,1kg,PrimeGas,AquaLife Corp.,136.53,2020-09-09,BATCH-5061,2022-03-19
P0719,Powdered Milk 1kg,Beverage,11kg,MediHealth,FreshHarvest Co.,89.57,2022-06-04,BATCH-6532,2023-03-30
P0352,Gas Tank 11kg,Beverage,1L,SafePlus,MediCare Distributors,281.72,2020-04-03,BATCH-2325,2020-10-14
P0774,Isopropyl Alcohol 500ml,Non-perishable,1 pack,PrimeGas,FreshHarvest Co.,868.92,2024-07-26,BATCH-8426,2026-01-20
P0900,Isopropyl Alcohol 500ml,Consumable,25kg,PrimeGas,FreshHarvest Co.,747.67,2024-09-06,BATCH-8151,2027-02-18
P0352,Isopropyl Alcohol 500ml,Dry Goods,1 box,PrimeGas,Global Supply Ltd.,1150.47,2024-01-19,BATCH-1762,2026-11-26
P0663,Medical Gloves Box,Dry Goods,1L,Dole,Global Supply Ltd.,730.76,2022-11-20,BATCH-3909,2025-11-04
P0109,Hand Sanitizer 250ml,Consumable,1 pack,Generic,FoodLine Services,1373.09,2017-03-12,BATCH-7058,2020-01-17
P0927,Isopropyl Alcohol 500ml,Beverage,11kg,Generic,AquaLife Corp.,316.67,2022-03-02,BATCH-5584,2023-07-11
P0306,Hand Sanitizer 250ml,Dry Goods,1 box,Generic,SafeMeds Inc.,144.43,2020-02-12,BATCH-8142,2023-01-10
P0588,Paper Towels,Beverage,1 pack,MediHealth,SafeMeds Inc.,394.92,2018-07-12,BATCH-1369,2019-07-20
P0462,Canned Tuna 155g,Consumable,11kg,MediHealth,AquaLife Corp.,966.37,2019-04-04,BATCH-1783,2020-11-19
P0096,Bottled Water 500ml,Perishable,1 pack,PrimeGas,Global Supply Ltd.,20.24,2021-01-26,BATCH-4462,2021-10-06
P0090,Rice 25kg,Beverage,1 box,PrimeGas,MediCare Distributors,579.52,2017-04-03,BATCH-4065,2019-02-15
P0127,Hand Sanitizer 250ml,Non-perishable,1L,PrimeGas,Global Supply Ltd.,574.42,2022-12-21,BATCH-1586,2025-03-08
P0629,Bottled Water 500ml,Beverage,155g,Dole,Global Supply Ltd.,465.93,2023-09-30,BATCH-7265,2024-09-27
P0461,Paper Towels,Non-perishable,1L,Nestle,MediCare Distributors,801.19,2020-06-09,BATCH-9106,2023-05-11
P0020,Isopropyl Alcohol 500ml,Perishable,155g,Sanicare,FreshHarvest Co.,720.53,2023-12-04,BATCH-9477,2026-03-20
P0635,Powdered Milk 1kg,Beverage,250ml,Dole,FoodLine Services,1214.32,2021-05-12,BATCH-8173,2023-11-27
P0734,Medical Gloves Box,Beverage,500ml,MediHealth,Global Supply Ltd.,1449.55,2018-06-13,BATCH-4063,2020-08-13
P0388,Powdered Milk 1kg,Perishable,25kg,Nestle,FoodLine Services,908.17,2024-09-11,BATCH-2667,2025-08-28
P0212,IV Fluid 1L,Dry Goods,1 box,Dole,FoodLine Services,1277.05,2023-11-16,BATCH-1821,2024-06-25
P0767,Gas Tank 11kg,Perishable,25kg,Sanicare,MediCare Distributors,875.91,2019-03-12,BATCH-3716,2019-10-19
P0064,Bottled Water 500ml,Non-perishable,25kg,Nestle,FreshHarvest Co.,975.62,2021-05-26,BATCH-1394,2022-11-22
P0842,Bottled Water 500ml,Beverage,250ml,PrimeGas,SafeMeds Inc.,719.94,2020-05-25,BATCH-5650,2023-01-14
P0270,Isopropyl Alcohol 500ml,Consumable,500ml,Nestle,Global Supply Ltd.,580.81,2022-02-08,BATCH-9777,2024-06-27
P0658,Medical Gloves Box,Consumable,1kg,MediHealth,FreshHarvest Co.,333.51,2020-02-11,BATCH-2594,2022-11-07
P0343,IV Fluid 1L,Non-perishable,1L,MediHealth,AquaLife Corp.,911.56,2022-09-10,BATCH-5721,2023-06-15
P0161,Isopropyl Alcohol 500ml,Dry Goods,155g,SafePlus,SafeMeds Inc.,780.13,2020-02-02,BATCH-5295,2021-12-26
P0079,Paper Towels,Beverage,25kg,SafePlus,FoodLine Services,340.72,2017-05-16,BATCH-3898,2019-10-23
P0629,Canned Tuna 155g,Non-perishable,250ml,Generic,FreshHarvest Co.,401.69,2020-12-19,BATCH-3209,2023-04-26
P0482,Isopropyl Alcohol 500ml,Perishable,500ml,Dole,AquaLife Corp.,1454.11,2024-02-07,BATCH-9397,2024-09-02
P0603,Isopropyl Alcohol 500ml,Beverage,1 pack,Nestle,FoodLine Services,1087.68,2018-02-12,BATCH-7860,2020-03-18
P0688,Gas Tank 11kg,Dry Goods,250ml,MediHealth,Global Supply Ltd.,1445.62,2024-01-04,BATCH-6625,2024-10-13
P0229,Canned Tuna 155g,Non-perishable,1 box,Generic,MediCare Distributors,947.07,2022-03-05,BATCH-4070,2024-10-03
P0301,Canned Tuna 155g,Consumable,1kg,PrimeGas,FreshHarvest Co.,251.01,2021-03-23,BATCH-5810,2023-05-31
P0874,Bottled Water 500ml,Non-perishable,1 box,Generic,FoodLine Services,508.53,2020-02-04,BATCH-9874,2022-07-29
P0858,Isopropyl Alcohol 500ml,Dry Goods,11kg,PrimeGas,FoodLine Services,324.92,2019-08-22,BATCH-8843,2020-03-25
P0705,IV Fluid 1L,Beverage,500ml,Sanicare,MediCare Distributors,824.82,2024-07-16,BATCH-3650,2025-04-02
P0772,Gas Tank 11kg,Non-perishable,1 box,PrimeGas,SafeMeds Inc.,1059.25,2020-09-01,BATCH-6676,2021-12-09
P0055,Rice 25kg,Perishable,155g,SafePlus,AquaLife Corp.,362.57,2023-12-24,BATCH-6575,2024-10-21
P0995,Isopropyl Alcohol 500ml,Perishable,1L,PrimeGas,FreshHarvest Co.,942.2,2019-08-12,BATCH-2918,2020-10-12
P0798,Canned Tuna 155g,Dry Goods,500ml,Sanicare,SafeMeds Inc.,938.04,2022-03-25,BATCH-1180,2024-08-16
P0032,Paper Towels,Perishable,11kg,PrimeGas,MediCare Distributors,172.47,2023-04-20,BATCH-6968,2026-02-07
P0986,Hand Sanitizer 250ml,Perishable,155g,MediHealth,MediCare Distributors,606.03,2021-08-02,BATCH-1891,2022-06-07
P0339,Medical Gloves Box,Beverage,500ml,Nestle,Global Supply Ltd.,1257.23,2017-12-14,BATCH-6321,2019-02-23
P0184,Medical Gloves Box,Perishable,500ml,Dole,FoodLine Services,1296.72,2022-03-07,BATCH-5160,2024-07-22
P0737,Medical Gloves Box,Consumable,1 pack,MediHealth,Global Supply Ltd.,1308.48,2021-05-30,BATCH-7420,2023-05-03
P0320,Isopropyl Alcohol 500ml,Non-perishable,1 pack,Dole,Global Supply Ltd.,1427.36,2019-11-05,BATCH-7613,2022-03-14
P0114,Medical Gloves Box,Non-perishable,11kg,SafePlus,MediCare Distributors,659.84,2017-09-02,BATCH-3229,2020-03-29
P0955,Bottled Water 500ml,Perishable,1L,Generic,SafeMeds Inc.,1023.22,2023-12-01,BATCH-3687,2024-10-15
P0621,IV Fluid 1L,Perishable,500ml,Dole,MediCare Distributors,1297.7,2019-10-27,BATCH-3333,2022-06-15
P0537,Bottled Water 500ml,Consumable,1kg,Nestle,AquaLife Corp.,97.77,2024-02-13,BATCH-3112,2026-10-07
P0352,IV Fluid 1L,Beverage,1L,Nestle,FoodLine Services,927.47,2022-02-12,BATCH-7737,2022-08-19
P0204,Medical Gloves Box,Non-perishable,155g,Generic,Global Supply Ltd.,1294.65,2019-10-20,BATCH-2825,2021-03-04
P0655,Canned Tuna 155g,Non-perishable,500ml,PrimeGas,FoodLine Services,1308.15,2021-05-24,BATCH-1594,2023-12-05
P0403,Isopropyl Alcohol 500ml,Beverage,155g,MediHealth,FreshHarvest Co.,675.43,2021-08-08,BATCH-3743,2022-07-16
P0673,Gas Tank 11kg,Beverage,155g,Generic,FoodLine Services,916.71,2019-01-03,BATCH-3389,2020-07-15
P0919,Paper Towels,Perishable,500ml,Generic,Global Supply Ltd.,58.88,2022-02-24,BATCH-8520,2023-07-19
P0755,Isopropyl Alcohol 500ml,Consumable,155g,Dole,FreshHarvest Co.,272.99,2022-11-23,BATCH-3792,2025-10-29
